Date,Open,High,Low,Close,Adj Close,Volume,20d,50d,200d
2013-07-18,61.91143,62.124287,61.515713,61.68,56.905144,54719700,59.44,61.65,69.66
2013-07-19,61.871429,61.997143,60.621429,60.707142,56.007595,67180400,59.5,61.53,69.49
2013-07-22,61.351429,61.392857,60.781429,60.901428,56.186848,51949100,59.59,61.45,69.32
2013-07-23,60.857143,60.994286,59.815716,59.855713,55.222076,92348900,59.71,61.35,69.15
2013-07-24,62.704285,63.512856,62.18,62.93,58.058376,147984200,59.98,61.31,68.98
2013-07-25,62.957142,63.057144,62.258572,62.642857,57.793461,57373400,60.27,61.29,68.82
2013-07-26,62.185715,63.005714,62.048573,62.998573,58.121647,50038100,60.6,61.33,68.67
2013-07-29,62.971428,64.284286,62.885715,63.970001,59.017876,62014400,60.97,61.37,68.53
2013-07-30,64.279999,65.307144,64.175713,64.760002,59.746723,77355600,61.28,61.42,68.4
2013-07-31,64.998573,65.334282,64.204285,64.647141,59.642593,80739400,61.53,61.45,68.27
2013-08-01,65.10714,65.257141,64.751427,65.239998,60.189548,51562700,61.78,61.5,68.14
2013-08-02,65.43,66.121429,65.237144,66.077141,60.961891,68695900,62.11,61.56,68.03
2013-08-05,66.384285,67.238571,66.021431,67.064285,61.872612,79713900,62.49,61.64,67.91
2013-08-06,66.860001,67.412857,66.024284,66.464287,61.319054,83714400,62.8,61.7,67.78
2013-08-07,66.257141,66.714287,65.96714,66.425713,61.283482,74714500,63.12,61.76,67.65
2013-08-08,66.265717,66.300003,65.421425,65.858574,61.161423,63944300,63.36,61.81,67.52
2013-08-09,65.519997,65.779999,64.807144,64.921425,60.291107,66716300,63.56,61.82,67.41
2013-08-12,65.265717,66.949997,65.232857,66.765717,62.00386,91108500,63.84,61.87,67.29
2013-08-13,67.277145,70.665718,66.864288,69.938568,64.950417,220485300,64.27,61.98,67.21
2013-08-14,71.125717,72.035713,70.485718,71.214287,66.135162,189093100,64.75,62.12,67.12
2013-08-15,70.917145,71.771431,69.868568,71.129997,66.05687,122573500,65.23,62.27,67.04
2013-08-16,71.449997,71.848572,71.265717,71.761429,66.643288,90576500,65.78,62.45,66.97
2013-08-19,72.048569,73.391426,72.0,72.534286,67.361015,127629600,66.36,62.64,66.91
2013-08-20,72.815712,72.938568,71.545715,71.581429,66.476105,89672100,66.95,62.82,66.84
2013-08-21,71.941429,72.449997,71.599998,71.765717,66.647255,83969900,67.39,63.0,66.79
2013-08-22,72.139999,72.227142,71.171425,71.851425,66.72686,61051900,67.85,63.21,66.73
2013-08-23,71.895714,71.907143,71.335716,71.574287,66.469475,55682900,68.28,63.39,66.67
2013-08-26,71.535713,72.885712,71.5,71.852859,66.728195,82741400,68.67,63.6,66.63
2013-08-27,71.14286,71.78714,69.471428,69.798569,64.820412,106047200,68.92,63.76,66.59
2013-08-28,69.428574,70.828575,69.428574,70.128571,65.126869,76902000,69.2,63.93,66.55
2013-08-29,70.235718,70.928574,70.16143,70.242859,65.233009,59914400,69.45,64.13,66.52
2013-08-30,70.285713,70.421425,69.5,69.602859,64.638657,68074300,69.62,64.33,66.48
2013-09-03,70.442856,71.514282,69.621429,69.797142,64.819084,82982200,69.76,64.54,66.44
2013-09-04,71.365715,71.748573,70.897141,71.241432,66.160378,86258200,70.0,64.82,66.42
2013-09-05,71.464287,71.525711,70.519997,70.752853,65.70665,59091900,70.22,65.08,66.4
2013-09-06,71.205711,71.339996,69.992859,71.174286,66.097992,89881400,70.48,65.37,66.35
2013-09-09,72.14286,72.559998,71.925713,72.309998,67.152702,85171800,70.85,65.69,66.31
2013-09-10,72.314285,72.492859,69.928574,70.662857,65.623047,185798900,71.05,65.97,66.27
2013-09-11,66.715714,67.669998,66.401428,66.815712,62.050289,224674100,70.89,66.14,66.19
2013-09-12,66.928574,67.914284,66.572861,67.527145,62.710987,101012800,70.71,66.29,66.11
2013-09-13,67.048569,67.404289,66.385712,66.414284,61.677494,74708900,70.47,66.42,66.02
2013-09-16,65.85714,65.944283,63.888573,64.302856,59.71666,135926700,70.1,66.51,65.93
2013-09-17,63.994286,65.672859,63.92857,65.045715,60.40654,99845200,69.72,66.63,65.83
2013-09-18,66.168571,66.621429,65.808571,66.382858,61.648312,114215500,69.46,66.75,65.75
2013-09-19,67.242859,67.975716,67.035713,67.471428,62.659233,101135300,69.25,66.89,65.66
2013-09-20,68.285713,68.364288,66.571426,66.772858,62.010498,174825700,68.99,67.01,65.59
2013-09-23,70.871429,70.987144,68.942856,70.091431,65.092384,190526700,68.92,67.19,65.55
2013-09-24,70.697144,70.781425,69.688568,69.871429,64.888077,91086100,68.82,67.37,65.51
2013-09-25,69.885712,69.94857,68.775711,68.790001,63.883774,79239300,68.77,67.52,65.47
2013-09-26,69.428574,69.794289,69.128571,69.459999,64.505981,59305400,68.74,67.68,65.44
2013-09-27,69.111427,69.238571,68.674286,68.964287,64.045631,57010100,68.67,67.82,65.4
2013-09-30,68.178574,68.808571,67.772858,68.10714,63.249615,65039100,68.6,67.97,65.36
2013-10-01,68.349998,69.877144,68.339996,69.708572,64.736839,88470900,68.59,68.15,65.33
2013-10-02,69.375717,70.257141,69.10714,69.937141,64.949089,72296000,68.53,68.35,65.31
2013-10-03,70.072861,70.335716,68.677139,69.058571,64.133186,80688300,68.44,68.47,65.29
2013-10-04,69.122856,69.228569,68.371429,69.004288,64.082787,64717100,68.33,68.6,65.25
2013-10-07,69.508568,70.378571,69.335716,69.678574,64.708969,78073100,68.2,68.73,65.22
2013-10-08,69.991432,70.091431,68.648575,68.705711,63.805492,72729300,68.11,68.82,65.19
2013-10-09,69.234283,69.684288,68.325714,69.512856,64.555077,75431300,68.24,68.92,65.17
2013-10-10,70.188568,70.339996,69.577141,69.94857,64.959709,69650700,68.36,69.03,65.15
2013-10-11,69.57,70.548569,69.308571,70.401428,65.380264,66934700,68.56,69.13,65.13
2013-10-14,69.975716,71.082855,69.907143,70.862854,65.808784,65474500,68.89,69.23,65.12
2013-10-15,71.072861,71.714287,70.788574,71.239998,66.159027,80018400,69.2,69.31,65.11
2013-10-16,71.541428,71.790001,71.318573,71.587143,66.481415,62775300,69.46,69.41,65.09
2013-10-17,71.425713,72.111427,71.382858,72.071426,66.931152,63398300,69.69,69.52,65.06
2013-10-18,72.284286,72.751427,72.244286,72.69857,67.51358,72635500,69.98,69.66,65.04
2013-10-21,73.110001,74.900002,73.074287,74.480003,69.167938,99526700,70.2,69.85,65.03
2013-10-22,75.201431,75.492859,72.575714,74.267143,68.970276,133515900,70.42,70.0,65.03
2013-10-23,74.14286,75.095711,74.14286,74.994286,69.645561,78430800,70.73,70.1,65.03
2013-10-24,75.0,76.067146,74.635712,75.987144,70.567619,96191200,71.06,70.2,65.04
2013-10-25,75.902855,76.175713,75.015717,75.137146,69.778229,84448000,71.37,70.28,65.04
2013-10-28,75.577141,75.85714,74.744286,75.697144,70.298279,137610200,71.75,70.36,65.05
2013-10-29,76.610001,77.035713,73.505714,73.811432,68.547066,158951800,71.95,70.38,65.06
2013-10-30,74.230003,75.360001,73.860001,74.985718,69.637596,88540900,72.21,70.45,65.09
2013-10-31,75.0,75.355713,74.46714,74.671425,69.345726,68924100,72.49,70.51,65.1
2013-11-01,74.860001,74.971428,73.691429,74.290001,68.991508,68722500,72.75,70.56,65.11
2013-11-04,74.442856,75.260002,74.115715,75.25,69.883018,61156900,73.03,70.63,65.13
2013-11-05,74.940002,75.555717,74.714287,75.064285,69.710571,66303300,73.35,70.7,65.14
2013-11-06,74.878571,74.980003,74.028572,74.417145,69.513077,55843900,73.59,70.79,65.15
2013-11-07,74.225716,74.741432,73.197144,73.21286,68.38813,65655100,73.76,70.85,65.19
2013-11-08,73.511429,74.447144,73.227142,74.365715,69.465034,69829200,73.95,70.93,65.25
2013-11-11,74.284286,74.524284,73.487144,74.150002,69.263535,56863100,74.12,71.02,65.3
2013-11-12,73.952858,74.845711,73.85714,74.28714,69.391632,51069200,74.27,71.11,65.34
2013-11-13,74.0,74.60714,73.851425,74.375717,69.474358,49305200,74.41,71.18,65.39
2013-11-14,74.687141,75.611427,74.552856,75.451431,70.479202,70604800,74.58,71.27,65.44
2013-11-15,75.225716,75.584282,74.927139,74.998573,70.056198,79480100,74.69,71.35,65.49
2013-11-18,74.998573,75.312859,74.028572,74.089996,69.207481,61236000,74.68,71.38,65.55
2013-11-19,74.147141,74.76857,73.995712,74.221428,69.330238,52234700,74.67,71.45,65.59
2013-11-20,74.175713,74.345711,73.475716,73.571426,68.723076,48479200,74.6,71.59,65.63
2013-11-21,73.942856,74.458572,73.381432,74.44857,69.542412,65506700,74.52,71.73,65.67
2013-11-22,74.21714,74.594284,74.075714,74.257141,69.363609,55931400,74.48,71.88,65.7
2013-11-25,74.431427,75.124283,74.428574,74.82,69.889374,57327900,74.44,72.09,65.73
2013-11-26,74.874283,76.591431,74.85714,76.199997,71.178429,100345700,74.56,72.32,65.78
2013-11-27,76.615715,78.0,76.199997,77.994286,72.854485,90862100,74.71,72.55,65.84
2013-11-29,78.497147,79.761429,78.258568,79.438568,74.203583,79531900,74.95,72.79,65.9
2013-12-02,79.714287,80.618568,78.688568,78.747147,73.557716,118136200,75.17,73.03,65.97
2013-12-03,79.757141,80.91143,79.668571,80.902855,75.571373,112742000,75.45,73.24,66.04
2013-12-04,80.785713,81.312859,80.117142,80.714287,75.395233,94452400,75.73,73.46,66.12
2013-12-05,81.807144,82.162857,80.915718,81.128571,75.782219,111895000,76.07,73.71,66.21
2013-12-06,80.827141,80.964287,79.938568,80.002853,74.730682,86088100,76.41,73.92,66.29
2013-12-09,80.128571,81.368568,80.128571,80.918571,75.586052,80123400,76.74,74.16,66.38
2013-12-10,80.511429,81.125717,80.171425,80.792854,75.46862,69567400,77.07,74.41,66.46
2013-12-11,81.0,81.567146,79.955711,80.194283,74.909492,89929700,77.36,74.62,66.54
2013-12-12,80.305717,80.762856,80.004288,80.077141,74.800064,65572500,77.65,74.82,66.63
2013-12-13,80.407143,80.41143,79.095711,79.204285,73.984741,83205500,77.84,75.03,66.72
2013-12-16,79.288574,80.377144,79.28714,79.64286,74.394409,70648200,78.07,75.24,66.82
2013-12-17,79.401428,79.919998,79.054283,79.284286,74.059464,57475600,78.33,75.43,66.91
2013-12-18,78.528572,78.778572,76.971428,78.681427,73.496353,141465800,78.55,75.63,66.99
2013-12-19,78.5,78.571426,77.675713,77.779999,72.654312,80077200,78.76,75.8,67.08
2013-12-20,77.918571,78.80143,77.831429,78.431427,73.262817,109103400,78.96,75.97,67.16
2013-12-23,81.14286,81.531425,80.394287,81.441429,76.074455,125326600,79.32,76.19,67.25
2013-12-24,81.412857,81.697144,80.861427,81.095711,75.751503,41888700,79.63,76.39,67.35
2013-12-26,81.157143,81.35714,80.482857,80.557144,75.248436,51002000,79.85,76.58,67.45
2013-12-27,80.545715,80.629997,79.928574,80.012856,74.740021,56471100,79.95,76.75,67.54
2013-12-30,79.637146,80.012856,78.902855,79.21714,73.996742,63407400,79.94,76.89,67.62
2013-12-31,79.167145,80.182854,79.14286,80.145714,74.86412,55771100,80.01,77.04,67.7
2014-01-02,79.382858,79.575714,78.860001,79.01857,73.811249,58671200,79.92,77.13,67.77
2014-01-03,78.980003,79.099998,77.204285,77.28286,72.189934,98116900,79.75,77.19,67.83
2014-01-06,76.778572,78.114288,76.228569,77.704285,72.583565,103152700,79.57,77.24,67.89
2014-01-07,77.760002,77.994286,76.845711,77.148575,72.064499,79302300,79.43,77.27,67.95
2014-01-08,76.972855,77.937141,76.955711,77.637146,72.520866,64632400,79.27,77.32,68.01
2014-01-09,78.114288,78.122856,76.478569,76.645714,71.59478,69787200,79.06,77.34,68.06
2014-01-10,77.118568,77.257141,75.872856,76.134285,71.117065,76244000,78.86,77.38,68.12
2014-01-13,75.701431,77.5,75.697144,76.53286,71.489357,94623200,78.68,77.41,68.19
2014-01-14,76.888573,78.104286,76.808571,78.055717,72.911858,83140400,78.62,77.48,68.27
2014-01-15,79.074287,80.028572,78.808571,79.622856,74.375732,97909700,78.62,77.59,68.36
2014-01-16,79.271431,79.550003,78.811432,79.178574,73.960701,57319500,78.62,77.67,68.45
2014-01-17,78.78286,78.867142,77.128571,77.238571,72.148567,106684900,78.54,77.71,68.53
2014-01-21,77.284286,78.581429,77.202858,78.438568,73.26947,82131700,78.58,77.79,68.62
2014-01-22,78.701431,79.612854,78.258568,78.78714,73.595078,94996300,78.59,77.9,68.71
2014-01-23,78.562859,79.5,77.830002,79.454285,74.218262,100809800,78.5,78.0,68.8
2014-01-24,79.14286,79.374283,77.821426,78.010002,72.869156,107338700,78.34,78.08,68.88
2014-01-27,78.581429,79.257141,77.964287,78.64286,73.460289,138719700,78.25,78.17,68.96
2014-01-28,72.68,73.571426,71.724289,72.35714,67.588814,266380800,77.86,78.13,69.02
2014-01-29,71.992859,72.48143,71.23143,71.535713,66.821526,125702500,77.48,78.05,69.08
2014-01-30,71.791428,72.35714,70.957146,71.397141,66.692085,169625400,77.04,77.98,69.13
2014-01-31,70.739998,71.647141,70.507141,71.514282,66.801498,116199300,76.67,77.93,69.2
2014-02-03,71.80143,72.53286,71.328575,71.647141,66.925598,100366000,76.38,77.87,69.28
2014-02-04,72.264282,72.779999,71.822861,72.684288,67.894409,94170300,76.13,77.86,69.36
2014-02-05,72.365715,73.611427,72.321426,73.227142,68.401497,82086200,75.94,77.83,69.44
2014-02-06,72.865715,73.35714,72.544289,73.215714,68.800171,64441300,75.72,77.81,69.52
2014-02-07,74.482857,74.704285,73.91143,74.239998,69.762688,92570100,75.6,77.8,69.6
2014-02-10,74.094284,75.998573,74.0,75.57,71.012466,86389800,75.57,77.79,69.69
2014-02-11,75.80143,76.821426,75.64286,76.565712,71.948151,70564200,75.57,77.76,69.77
2014-02-12,76.707146,77.080002,76.177139,76.559998,71.942772,77025200,75.49,77.7,69.85
2014-02-13,76.379997,77.835716,76.314285,77.775711,73.085152,76849500,75.4,77.68,69.92
2014-02-14,77.495712,77.997147,77.315712,77.71286,73.026115,68231100,75.33,77.62,69.99
2014-02-18,78.0,78.741432,77.944283,77.998573,73.294601,65062900,75.37,77.56,70.06
2014-02-19,77.821426,78.127144,76.335716,76.767143,72.137436,78442000,75.28,77.48,70.13
2014-02-20,76.141426,76.714287,75.571426,75.878571,71.302429,76464500,75.14,77.39,70.18
2014-02-21,76.112854,76.367142,74.942856,75.035713,70.510406,69696200,74.92,77.28,70.23
2014-02-24,74.735718,75.702858,74.631432,75.364288,70.819168,72227400,74.78,77.17,70.27
2014-02-25,75.625717,75.652855,74.428574,74.580002,70.082199,57988000,74.58,77.05,70.32
2014-02-26,74.80143,75.0,73.657143,73.907143,69.449905,69054300,74.66,76.93,70.36
2014-02-27,73.877144,75.540001,73.721428,75.381432,70.835281,75470500,74.85,76.85,70.42
2014-02-28,75.582855,76.10714,74.58857,75.177139,70.643311,92992200,75.04,76.77,70.47
2014-03-03,74.774284,75.807144,74.687141,75.394287,70.847366,59695300,75.23,76.69,70.54
2014-03-04,75.85714,76.091431,75.395714,75.891426,71.314522,64785000,75.45,76.63,70.61
2014-03-05,75.845711,76.39286,75.589996,76.05143,71.464882,50015700,75.61,76.6,70.68
2014-03-06,76.112854,76.348572,75.442856,75.821426,71.248749,46372200,75.74,76.55,70.75
2014-03-07,75.870003,75.997147,75.150002,75.777145,71.207138,55182400,75.87,76.43,70.81
2014-03-10,75.480003,76.190002,75.477142,75.845711,71.271561,44646000,75.95,76.33,70.88
2014-03-11,76.492859,76.96286,76.084282,76.584282,71.965584,69806100,76.0,76.25,70.94
2014-03-12,76.358574,76.764282,76.0,76.658569,72.0354,49831600,76.01,76.18,71.01
2014-03-13,76.777145,77.094284,75.594284,75.807144,71.235321,64435700,75.97,76.11,71.07
2014-03-14,75.541428,75.841431,74.714287,74.955711,70.435242,59299800,75.83,76.01,71.13
2014-03-17,75.385712,75.709999,75.121429,75.248573,70.710449,49886200,75.71,75.93,71.18
2014-03-18,75.128571,75.995712,75.028572,75.914284,71.335983,52411800,75.6,75.91,71.24
2014-03-19,76.03714,76.605713,75.571426,75.894287,71.317207,56189000,75.56,75.87,71.3
2014-03-20,75.69857,76.095711,75.335716,75.528572,70.973541,52099600,75.54,75.84,71.36
2014-03-21,75.989998,76.25,75.190002,76.124283,71.533325,93511600,75.6,75.81,71.42
2014-03-24,76.917145,77.214287,76.437141,77.027145,72.381744,88925200,75.68,75.81,71.49
2014-03-25,77.35714,77.964287,77.084282,77.855713,73.160339,70573300,75.84,75.85,71.56
2014-03-26,78.074287,78.428574,76.980003,77.111427,72.460953,74942000,76.0,75.86,71.64
2014-03-27,77.145714,77.35714,76.445717,76.779999,72.149513,55507900,76.07,75.83,71.71
2014-03-28,76.902855,76.991432,76.321426,76.694283,72.068962,50141000,76.15,75.78,71.78
2014-03-31,77.03286,77.258568,76.561432,76.677139,72.052841,42167300,76.21,75.73,71.85
2014-04-01,76.822861,77.410004,76.681427,77.378571,72.711967,50190000,76.29,75.73,71.93
2014-04-02,77.482857,77.639999,77.18,77.507141,72.832802,45105200,76.36,75.71,72.01
2014-04-03,77.341431,77.5,76.805717,76.970001,72.328049,40586000,76.42,75.67,72.09
2014-04-04,77.115715,77.14286,75.797142,75.974289,71.392395,68812800,76.43,75.6,72.17
2014-04-07,75.431427,75.842857,74.555717,74.781425,70.271484,72462600,76.37,75.54,72.24
2014-04-08,75.027145,75.160004,74.099998,74.777145,70.267441,60972100,76.28,75.46,72.32
2014-04-09,74.662857,75.784286,74.574287,75.760002,71.191032,51542400,76.24,75.53,72.41
2014-04-10,75.811432,76.034286,74.738571,74.78286,70.27282,59913000,76.19,75.6,72.5
2014-04-11,74.14286,74.690002,73.877144,74.230003,69.753304,67929400,76.15,75.65,72.59
2014-04-14,74.557144,74.594284,73.887146,74.525711,70.031174,51418500,76.11,75.71,72.68
2014-04-15,74.324287,74.519997,73.047142,73.994286,69.531792,66622500,76.02,75.76,72.76
2014-04-16,74.007141,74.441429,73.44857,74.144287,69.672745,53691400,75.93,75.79,72.84
2014-04-17,74.285713,75.394287,74.171425,74.991432,70.468811,71083600,75.9,75.82,72.92
2014-04-21,75.048569,76.019997,74.851425,75.881432,71.305138,45637200,75.89,75.88,73.0
2014-04-22,75.472855,75.975716,75.214287,75.957146,71.376282,50640800,75.84,75.91,73.08
2014-04-23,75.580002,75.875717,74.921425,74.964287,70.443291,98735000,75.69,75.9,73.16
2014-04-24,81.172859,81.428574,80.104286,81.110001,76.218376,189977900,75.89,75.99,73.26
2014-04-25,80.647141,81.71286,80.565712,81.705711,76.778152,97568800,76.14,76.09,73.37
2014-04-28,81.828575,85.10714,81.792854,84.870003,79.751595,167371400,76.55,76.24,73.49
2014-04-29,84.82,85.139999,84.215714,84.618568,79.515327,84344400,76.95,76.37,73.61
2014-04-30,84.662857,85.632858,84.257141,84.298569,79.214638,114160200,77.29,76.5,73.72
2014-05-01,84.571426,84.971428,83.765717,84.497147,79.401245,61012000,77.64,76.65,73.84
2014-05-02,84.620003,84.885712,84.244286,84.654289,79.548904,47878600,78.03,76.83,73.95
2014-05-05,84.305717,85.85714,84.285713,85.851425,80.673859,71766800,78.52,77.05,74.07
2014-05-06,85.971428,86.344284,84.915718,84.915718,79.794579,93641100,79.03,77.24,74.2
2014-05-07,85.035713,85.327141,83.961426,84.618568,79.515327,70716100,79.52,77.44,74.31
2014-05-08,84.035713,84.915718,83.771431,83.998573,79.373604,57574300,79.93,77.64,74.44
2014-05-09,83.505714,83.75,82.904289,83.648575,79.042885,72899400,80.37,77.8,74.54
2014-05-12,83.927139,84.808571,83.914284,84.690002,80.026955,53302200,80.9,77.99,74.65
2014-05-13,84.571426,84.934288,84.385712,84.822861,80.152496,39934300,81.41,78.18,74.76
2014-05-14,84.632858,85.342857,84.534286,84.83857,80.167343,41601000,81.95,78.36,74.86
2014-05-15,84.957146,85.228569,84.005714,84.117142,79.485641,57711500,82.45,78.52,74.96
2014-05-16,84.089996,85.361427,83.628571,85.358574,80.65873,69064100,82.97,78.71,75.06
2014-05-19,85.407143,86.761429,85.332855,86.370003,81.614464,79438800,83.5,78.93,75.17
2014-05-20,86.358574,86.628571,85.818573,86.387146,81.630669,58709000,84.02,79.14,75.27
2014-05-21,86.261429,86.671425,86.008568,86.615715,81.846642,49214900,84.6,79.34,75.37
2014-05-22,86.657143,87.121429,86.300003,86.752853,81.976234,50190000,84.88,79.54,75.47
2014-05-23,86.75,87.818573,86.638573,87.732857,82.902283,58052400,85.18,79.78,75.58
2014-05-27,87.982857,89.408569,87.947144,89.375717,84.454674,87216500,85.41,80.07,75.69
2014-05-28,89.431427,89.975716,89.111427,89.144287,84.235992,78870400,85.63,80.34,75.81
2014-05-29,89.692856,90.98143,89.681427,90.76857,85.770851,94118500,85.96,80.64,75.93
2014-05-30,91.139999,92.024284,89.842857,90.428574,85.449577,141005200,86.25,80.93,76.04
2014-06-02,90.565712,90.690002,88.928574,89.807144,84.86235,92337700,86.51,81.22,76.13
2014-06-03,89.779999,91.248573,89.75,91.077141,86.062431,73177300,86.77,81.52,76.23
2014-06-04,91.062859,92.555717,90.872856,92.117142,87.045158,83870500,87.13,81.82,76.33
2014-06-05,92.314285,92.767143,91.80143,92.478569,87.386681,75951400,87.53,82.11,76.43
2014-06-06,92.842857,93.03714,92.067146,92.224289,87.146408,87484600,87.94,82.41,76.53
2014-06-09,92.699997,93.879997,91.75,93.699997,88.540871,75415000,88.44,82.75,76.64
2014-06-10,94.730003,95.050003,93.57,94.25,89.06057,62777000,88.92,83.1,76.76
2014-06-11,94.129997,94.760002,93.470001,93.860001,88.692062,45681000,89.37,83.45,76.87
2014-06-12,94.040001,94.120003,91.900002,92.290001,87.208504,54749000,89.74,83.74,76.97
2014-06-13,92.199997,92.440002,90.879997,91.279999,86.254105,54525000,90.1,84.02,77.08
2014-06-16,91.510002,92.75,91.449997,92.199997,87.123459,35561000,90.44,84.32,77.19
2014-06-17,92.309998,92.699997,91.800003,92.080002,87.010071,29726000,90.73,84.65,77.3
2014-06-18,92.269997,92.290001,91.349998,92.18,87.104561,33514000,91.02,84.99,77.41
2014-06-19,92.290001,92.300003,91.339996,91.860001,86.802177,35528000,91.28,85.34,77.52
2014-06-20,91.849998,92.550003,90.900002,90.910004,85.904495,100898000,91.49,85.64,77.62
2014-06-23,91.32,91.620003,90.599998,90.830002,85.82888,43694000,91.64,85.96,77.72
2014-06-24,90.75,91.739998,90.190002,90.279999,85.309174,39036000,91.69,86.28,77.81
2014-06-25,90.209999,90.699997,89.650002,90.360001,85.384773,36869000,91.75,86.6,77.9
2014-06-26,90.370003,91.050003,89.800003,90.900002,85.895042,32629000,91.76,86.94,78.01
2014-06-27,90.82,92.0,90.769997,91.980003,86.915581,64029000,91.83,87.29,78.13
2014-06-30,92.099998,93.730003,92.089996,92.93,87.813271,49482300,91.99,87.65,78.26
2014-07-01,93.519997,94.07,93.129997,93.519997,88.370773,38223000,92.11,88.0,78.39
2014-07-02,93.870003,94.059998,93.089996,93.480003,88.332993,28465000,92.18,88.35,78.54
2014-07-03,93.669998,94.099998,93.199997,94.029999,88.852699,22891800,92.26,88.74,78.68
2014-07-07,94.139999,95.989998,94.099998,95.970001,90.68589,56468000,92.44,89.03,78.83
2014-07-08,96.269997,96.800003,93.919998,95.349998,90.100021,65222000,92.53,89.31,78.97
2014-07-09,95.440002,95.949997,94.760002,95.389999,90.137817,36436000,92.58,89.52,79.12
2014-07-10,93.760002,95.550003,93.519997,95.040001,89.807076,39686000,92.64,89.73,79.24
2014-07-11,95.360001,95.889999,94.860001,95.220001,89.97718,34018000,92.79,89.94,79.37
2014-07-14,95.860001,96.889999,95.650002,96.449997,91.13945,42810000,93.05,90.18,79.5
2014-07-15,96.800003,96.849998,95.029999,95.32,90.071678,45477900,93.2,90.4,79.63
2014-07-16,96.970001,97.099998,94.739998,94.779999,89.561401,53396300,93.34,90.57,79.76
2014-07-17,95.029999,95.279999,92.57,93.089996,87.964455,57298000,93.38,90.74,79.89
2014-07-18,93.620003,94.739998,93.019997,94.43,89.230682,49988000,93.51,90.93,80.01
2014-07-21,94.989998,95.0,93.720001,93.940002,88.767662,39079000,93.66,91.13,80.13
2014-07-22,94.68,94.889999,94.120003,94.720001,89.504715,55197000,93.86,91.35,80.26
2014-07-23,95.419998,97.879997,95.169998,97.190002,91.838715,92918000,94.2,91.6,80.4
2014-07-24,97.040001,97.32,96.419998,97.029999,91.687531,45729000,94.54,91.85,80.54
2014-07-25,96.849998,97.839996,96.639999,97.669998,92.292274,43469000,94.88,92.11,80.68
2014-07-28,97.82,99.239998,97.550003,99.019997,93.567947,55318000,95.23,92.4,80.83
2014-07-29,99.330002,99.440002,98.25,98.379997,92.963181,43143000,95.5,92.66,80.97
2014-07-30,98.440002,98.699997,97.669998,98.150002,92.745857,33010000,95.73,92.9,81.11
2014-07-31,97.160004,97.449997,95.330002,95.599998,90.33625,56843000,95.84,93.08,81.23
2014-08-01,94.900002,96.620003,94.809998,96.129997,90.837074,48511000,95.94,93.27,81.36
2014-08-04,96.370003,96.580002,95.169998,95.589996,90.326813,39958000,95.92,93.45,81.48
2014-08-05,95.360001,95.68,94.360001,95.120003,89.882683,55933000,95.91,93.6,81.59
2014-08-06,94.75,95.480003,94.709999,94.959999,89.731483,38558000,95.89,93.71,81.71
2014-08-07,94.93,95.949997,94.099998,94.480003,89.722,46711000,95.86,93.82,81.81
2014-08-08,94.260002,94.82,93.279999,94.739998,89.96891,41865000,95.84,93.9,81.91
2014-08-11,95.269997,96.080002,94.839996,95.989998,91.155937,36585000,95.82,94.01,82.01
2014-08-12,96.040001,96.879997,95.610001,95.970001,91.136971,33795000,95.85,94.13,82.11
2014-08-13,96.150002,97.239998,96.040001,97.239998,92.343002,31916000,95.97,94.25,82.22
2014-08-14,97.330002,97.57,96.800003,97.5,92.589912,28116000,96.19,94.36,82.33
2014-08-15,97.900002,98.190002,96.860001,97.980003,93.045731,48951000,96.37,94.47,82.45
2014-08-18,98.489998,99.370003,97.980003,99.160004,94.166321,47572000,96.63,94.61,82.57
2014-08-19,99.410004,100.68,99.32,100.529999,95.467316,69399000,96.92,94.75,82.7
2014-08-20,100.440002,101.089996,99.949997,100.57,95.50531,52699000,97.09,94.87,82.83
2014-08-21,100.57,100.940002,100.110001,100.580002,95.514801,33478000,97.27,95.01,82.96
2014-08-22,100.290001,101.470001,100.190002,101.32,96.217529,44184000,97.45,95.19,83.09
2014-08-25,101.790001,102.169998,101.279999,101.540001,96.426468,40270000,97.58,95.39,83.23
2014-08-26,101.419998,101.5,100.860001,100.889999,95.809196,33152000,97.7,95.57,83.37
2014-08-27,101.019997,102.57,100.699997,102.129997,96.986748,52369000,97.9,95.77,83.51
2014-08-28,101.589996,102.779999,101.559998,102.25,97.100693,68460000,98.23,95.97,83.65
2014-08-29,102.860001,102.900002,102.199997,102.5,97.338104,44595000,98.55,96.18,83.79
2014-09-02,103.059998,103.739998,102.720001,103.300003,98.097839,53564000,98.94,96.43,83.93
2014-09-03,103.099998,103.199997,98.580002,98.940002,93.95739,125421000,99.13,96.59,84.05
2014-09-04,98.849998,100.089996,97.790001,98.120003,93.17868,85718000,99.29,96.75,84.16
2014-09-05,98.800003,99.389999,98.309998,98.970001,93.985878,58457000,99.51,96.92,84.29
2014-09-08,99.300003,99.309998,98.050003,98.360001,93.406601,46356700,99.69,97.07,84.41
2014-09-09,99.080002,103.080002,96.139999,97.989998,93.055244,189846300,99.79,97.19,84.53
2014-09-10,98.010002,101.110001,97.760002,101.0,95.913651,100869600,100.04,97.35,84.66
2014-09-11,100.410004,101.440002,99.620003,101.43,96.322006,62353100,100.25,97.51,84.8
2014-09-12,101.209999,102.190002,101.080002,101.660004,96.540421,62626100,100.46,97.67,84.93
